model_version,variation_id,vcv_accession,gene,old_classification,actual_later_classification,actual_outcome,predicted_class,pathogenic_probability,score_or_probability,correct,analysis_bucket,confidence,key_features,match_confidence,warning_flags,suspected_error_category,manual_review_status,notes,leakage_audit_status,source
V7,1928133,not recorded,CACNA1E,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3678398013925165,0.3678398013925165,false,low-confidence,0.6321601986074835,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2053355,not recorded,FNIP1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004222346803906763,0.004222346803906763,true,correct high-confidence,0.9957776531960932,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2125179,not recorded,FAM111A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10508126214295055,0.10508126214295055,true,correct high-confidence,0.8949187378570495,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2445915,not recorded,PRKCG,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.13323695037824695,0.13323695037824695,true,correct high-confidence,0.8667630496217531,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1682140,not recorded,AARS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.2132544605962542,0.2132544605962542,true,low-confidence,0.7867455394037458,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2111868,not recorded,MED13L,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3115619900180327,0.3115619900180327,false,low-confidence,0.6884380099819674,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1386561,not recorded,RBM20,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.34449406758118695,0.34449406758118695,false,low-confidence,0.655505932418813,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1928478,not recorded,HERC1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.004330154808975773,0.004330154808975773,true,correct high-confidence,0.9956698451910242,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2036013,not recorded,CDKL5,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.059440575053809064,0.059440575053809064,false,wrong high-confidence,0.9405594249461909,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1360989,not recorded,GRIN2B,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1449139,not recorded,JUP,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.008528693801585625,0.008528693801585625,true,correct high-confidence,0.9914713061984144,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2027343,not recorded,KIF5A,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9551944722311404,0.9551944722311404,true,correct high-confidence,0.9551944722311404,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1433526,not recorded,DNAH11,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3217166179271983,0.3217166179271983,false,low-confidence,0.6782833820728017,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2513392,not recorded,PTPRO,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5570217052307858,0.5570217052307858,false,low-confidence,0.5570217052307858,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2048602,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.950800437284978,0.950800437284978,true,correct high-confidence,0.950800437284978,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2185679,not recorded,DYNC2H1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.319104986627024,0.319104986627024,true,low-confidence,0.680895013372976,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1412316,not recorded,FBXO11,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.26721688057651466,0.26721688057651466,true,low-confidence,0.7327831194234853,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1950183,not recorded,KCNK4,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.30339931876635756,0.30339931876635756,false,low-confidence,0.6966006812336425,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1961044,not recorded,ZSWIM6,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.21331152713226584,0.21331152713226584,true,low-confidence,0.7866884728677341,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1439169,not recorded,KMT2B,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,false,low-confidence,0.5993486984449863,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1938299,not recorded,MAP3K20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10062135471730758,0.10062135471730758,true,correct high-confidence,0.8993786452826924,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1962885,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07377667666265943,0.07377667666265943,true,correct high-confidence,0.9262233233373406,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2180328,not recorded,TCF20,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2140418,not recorded,UNC13D,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.011643879489147446,0.011643879489147446,true,correct high-confidence,0.9883561205108525,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1514323,not recorded,MAP3K20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1443298,not recorded,CYFIP2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.4006513015550138,0.4006513015550138,false,low-confidence,0.5993486984449863,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1944323,not recorded,MCPH1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.10062135471730758,0.10062135471730758,true,correct high-confidence,0.8993786452826924,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1902951,not recorded,KIF2A,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3844555055711162,0.3844555055711162,false,low-confidence,0.6155444944288838,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2611415,not recorded,PALB2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.5570217052307858,0.5570217052307858,false,low-confidence,0.5570217052307858,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1937358,not recorded,POLE,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07198124403156887,0.07198124403156887,true,correct high-confidence,0.9280187559684311,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2160888,not recorded,ALMS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.017005332593008418,0.017005332593008418,true,correct high-confidence,0.9829946674069916,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1980834,not recorded,PRKDC,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.052404298791745886,0.052404298791745886,true,correct high-confidence,0.9475957012082541,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1481815,not recorded,SH2D1A,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.007421686531211472,0.007421686531211472,true,correct high-confidence,0.9925783134687886,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1989633,not recorded,COL18A1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08912145587383012,0.08912145587383012,true,correct high-confidence,0.9108785441261699,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2132892,not recorded,PTEN,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.003831475403637806,0.003831475403637806,true,correct high-confidence,0.9961685245963622,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1488683,not recorded,POLG,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.015175964889338941,0.015175964889338941,true,correct high-confidence,0.9848240351106611,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1369765,not recorded,MUTYH,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1435129,not recorded,RPS20,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.11692038309912584,0.11692038309912584,true,correct high-confidence,0.8830796169008741,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2035698,not recorded,SLC6A1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.19960060539017066,0.19960060539017066,false,wrong high-confidence,0.8003993946098293,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2078650,not recorded,TTN,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.950800437284978,0.950800437284978,true,correct high-confidence,0.950800437284978,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2129553,not recorded,MMP14,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08353749337592022,0.08353749337592022,true,correct high-confidence,0.9164625066240798,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1478993,not recorded,TUBA8,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.1058189890316926,0.1058189890316926,true,correct high-confidence,0.8941810109683074,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1378078,not recorded,LMNA,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.091192591508629,0.091192591508629,true,correct high-confidence,0.908807408491371,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1467268,not recorded,POLE,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.08230632895422622,0.08230632895422622,true,correct high-confidence,0.9176936710457738,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2138373,not recorded,SOD1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_benign,0.23018714521261868,0.23018714521261868,false,low-confidence,0.7698128547873813,not recorded,not recorded,,model over-predicted benign,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1474574,not recorded,ECHS1,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.009443350218480829,0.009443350218480829,true,correct high-confidence,0.9905566497815191,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1911547,not recorded,IMPDH1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9545541331267025,0.9545541331267025,true,correct high-confidence,0.9545541331267025,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1424766,not recorded,EHMT1,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3217166179271983,0.3217166179271983,false,low-confidence,0.6782833820728017,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1758457,not recorded,BRCA2,not recorded,not recorded,moved_toward_benign,moved_toward_pathogenic,0.3076211661679912,0.3076211661679912,false,low-confidence,0.6923788338320088,not recorded,not recorded,,model over-predicted pathogenic,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1398472,not recorded,FANCM,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.00847833138855774,0.00847833138855774,true,correct high-confidence,0.9915216686114423,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2110272,not recorded,FGF12,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.0702659926576246,0.0702659926576246,true,correct high-confidence,0.9297340073423754,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2115047,not recorded,PIK3R2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.07075931400820337,0.07075931400820337,true,correct high-confidence,0.9292406859917967,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,2008798,not recorded,RUNX1,not recorded,not recorded,moved_toward_pathogenic,moved_toward_pathogenic,0.9557182716026495,0.9557182716026495,true,correct high-confidence,0.9557182716026495,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
V7,1376316,not recorded,PCGF2,not recorded,not recorded,moved_toward_benign,moved_toward_benign,0.22029526050553136,0.22029526050553136,true,low-confidence,0.7797047394944686,not recorded,not recorded,,unknown,unreviewed,,pass,recorded hidden_test_predictions.csv
